<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.BABA,D,20210716,0,214.9900000,216.8500000,211.3000000,211.5900000,1910770
SPBEX.BABA,D,20210717,0,211.4000000,211.7000000,211.4000000,211.5800000,3423
SPBEX.BABA,D,20210719,0,209.4000000,209.9000000,203.2500000,208.9000000,2986606
SPBEX.BABA,D,20210720,0,208.9000000,211.5100000,206.8600000,210.6600000,1539883
SPBEX.BABA,D,20210721,0,210.6600000,211.8800000,207.8400000,211.4400000,1420627
SPBEX.BABA,D,20210722,0,211.3500000,216.3900000,211.2000000,214.2100000,1592692
SPBEX.BABA,D,20210723,0,214.1900000,214.3700000,203.5800000,206.0900000,4442130
SPBEX.BABA,D,20210724,0,206.0900000,206.4700000,205.8100000,206.0100000,4526
SPBEX.BABA,D,20210726,0,203.0000000,203.0000000,190.8800000,191.9000000,9778914
SPBEX.BABA,D,20210727,0,191.9100000,192.5000000,179.7100000,185.5700000,9723955
SPBEX.BABA,D,20210728,0,185.5600000,198.0000000,182.1200000,195.9000000,4572381
SPBEX.BABA,D,20210729,0,195.8800000,203.7000000,194.9000000,195.0900000,4471771
SPBEX.BABA,D,20210730,0,195.0000000,196.2500000,189.1900000,196.1000000,3876908
SPBEX.BABA,D,20210731,0,196.0000000,196.5000000,195.3700000,196.4900000,6381
SPBEX.BABA,D,20210802,0,198.0000000,202.0700000,195.1300000,200.4000000,2742068
SPBEX.BABA,D,20210803,0,200.2800000,203.3300000,192.0000000,197.3800000,3547481
SPBEX.BABA,D,20210804,0,197.3800000,203.2800000,195.2500000,200.4200000,3008433
SPBEX.BABA,D,20210805,0,200.6700000,202.9000000,197.6700000,199.2800000,2118570
SPBEX.BABA,D,20210806,0,199.2800000,203.8000000,195.6800000,196.6300000,2371896
SPBEX.BABA,D,20210807,0,196.6600000,196.9500000,196.4000000,196.5400000,2593
SPBEX.BABA,D,20210809,0,195.2100000,195.5500000,192.5500000,195.2300000,2112465
SPBEX.BABA,D,20210810,0,195.2200000,198.4500000,194.5000000,195.3100000,1740708
SPBEX.BABA,D,20210811,0,195.2500000,197.7000000,194.7300000,195.0100000,1634788
SPBEX.BABA,D,20210812,0,195.0000000,195.3700000,189.6900000,191.7600000,2083979
SPBEX.BABA,D,20210813,0,191.7600000,191.8000000,186.0800000,187.7200000,2778293
SPBEX.BABA,D,20210814,0,187.7200000,187.7200000,187.4000000,187.6700000,4601
SPBEX.BABA,D,20210816,0,186.3200000,187.4700000,181.5100000,182.6500000,3922407
SPBEX.BABA,D,20210817,0,182.6500000,183.1800000,173.1600000,173.6600000,6018363
SPBEX.BABA,D,20210818,0,173.6400000,177.9700000,172.0000000,172.2200000,4917044
SPBEX.BABA,D,20210819,0,172.2000000,172.4000000,159.5200000,160.6000000,8733302
SPBEX.BABA,D,20210820,0,160.6300000,166.9300000,155.5100000,158.0500000,10330559
SPBEX.BABA,D,20210821,0,158.0500000,158.1100000,157.9900000,158.0900000,9070
SPBEX.BABA,D,20210823,0,158.5600000,162.0600000,152.8300000,161.9400000,11011392
SPBEX.BABA,D,20210824,0,161.9400000,174.1500000,161.8700000,172.1200000,7786867
SPBEX.BABA,D,20210825,0,172.1200000,172.8900000,165.0000000,168.6900000,2871426
SPBEX.BABA,D,20210826,0,168.6700000,168.7800000,164.7200000,165.1200000,2224086
SPBEX.BABA,D,20210827,0,165.1200000,166.6000000,158.5500000,159.3700000,3987605
SPBEX.BABA,D,20210828,0,159.3800000,159.4700000,159.3700000,159.4300000,8936
SPBEX.BABA,D,20210830,0,161.3300000,163.2800000,158.2300000,162.0700000,2531805
SPBEX.BABA,D,20210831,0,162.0800000,169.0000000,159.1000000,167.3600000,3001356
SPBEX.BABA,D,20210901,0,167.1800000,174.7900000,167.0000000,173.1800000,3732016
SPBEX.BABA,D,20210902,0,173.1700000,180.7400000,171.6700000,171.9500000,3087201
SPBEX.BABA,D,20210903,0,171.9400000,172.2000000,168.7500000,170.5500000,2222284
SPBEX.BABA,D,20210904,0,170.6000000,170.7800000,170.3000000,170.7000000,4470
SPBEX.BABA,D,20210907,0,173.2600000,176.8700000,173.2600000,175.0900000,2891220
SPBEX.BABA,D,20210908,0,175.1500000,176.8200000,169.2700000,170.4400000,2463914
SPBEX.BABA,D,20210909,0,170.5000000,170.6800000,164.2500000,167.7500000,1926285
SPBEX.BABA,D,20210910,0,167.7500000,172.9700000,167.3600000,168.4500000,1934254
SPBEX.BABA,D,20210911,0,168.4700000,168.6300000,168.0200000,168.1000000,3184
SPBEX.BABA,D,20210913,0,166.7000000,166.8600000,162.2000000,165.7500000,2072313
SPBEX.BABA,D,20210914,0,165.7000000,166.0000000,159.4800000,160.2700000,2595003
SPBEX.BABA,D,20210915,0,160.2700000,160.6800000,153.9100000,158.3900000,3841482
SPBEX.BABA,D,20210916,0,158.3900000,158.5300000,153.6700000,156.3000000,2419780
SPBEX.BABA,D,20210917,0,156.3000000,160.3800000,156.0000000,159.9600000,3330743
SPBEX.BABA,D,20210918,0,159.9500000,160.0000000,159.8400000,159.9600000,5360
SPBEX.BABA,D,20210920,0,157.8700000,157.8700000,149.0900000,151.4400000,4316670
SPBEX.BABA,D,20210921,0,151.4400000,153.6200000,149.5700000,149.8800000,1927265
SPBEX.BABA,D,20210922,0,149.8700000,153.9400000,149.6500000,152.0600000,2308110
SPBEX.BABA,D,20210923,0,152.0500000,155.9400000,149.6200000,151.0000000,2758542
SPBEX.BABA,D,20210924,0,151.0000000,151.8000000,144.6000000,145.0000000,504818
SPBEX.BABA,D,20210925,0,145.0400000,145.3500000,144.9600000,145.0900000,5748
SPBEX.BABA,D,20210927,0,146.6100000,150.9600000,144.2200000,150.2100000,357654
SPBEX.BABA,D,20210928,0,150.2100000,156.8700000,148.8600000,152.2900000,386089
SPBEX.BABA,D,20210929,0,152.3000000,152.9800000,147.5300000,147.7900000,201547
SPBEX.BABA,D,20210930,0,147.7900000,149.5500000,145.3500000,147.9100000,233209
SPBEX.BABA,D,20211001,0,147.9100000,148.4600000,143.3500000,144.1600000,261588
SPBEX.BABA,D,20211002,0,144.1600000,144.1800000,144.0500000,144.1100000,3025
SPBEX.BABA,D,20211004,0,143.2500000,144.2200000,138.4900000,139.8100000,357463
SPBEX.BABA,D,20211005,0,139.8100000,143.8200000,138.6000000,143.0500000,249113
SPBEX.BABA,D,20211006,0,143.0500000,144.8800000,140.0100000,144.2900000,200046
SPBEX.BABA,D,20211007,0,144.2900000,158.2600000,144.2200000,156.2200000,600674
SPBEX.BABA,D,20211008,0,156.2400000,162.7500000,156.1900000,161.8900000,608605
SPBEX.BABA,D,20211009,0,161.8900000,162.3900000,161.8000000,162.1100000,11827
SPBEX.BABA,D,20211011,0,165.9800000,174.6600000,163.0000000,163.7200000,720127
SPBEX.BABA,D,20211012,0,163.7200000,167.7700000,162.2600000,162.8900000,543384
SPBEX.BABA,D,20211013,0,162.8800000,168.2300000,162.3200000,167.7500000,267471
SPBEX.BABA,D,20211014,0,167.7500000,169.8800000,164.5300000,167.3000000,258783
SPBEX.BABA,D,20211015,0,167.2200000,169.7700000,164.5800000,167.9500000,254397
SPBEX.BABA,D,20211016,0,168.0000000,168.0000000,167.5200000,167.8700000,2328
